Name,DSP.Project,KSSL.Project,Date,Collectors,UserPedonID,labsampleno,Layer_sequ,layerid,dsp_limslayer_id,Region/strata,Soil,Comparison,COND,Plot,Pedon,Plot ID,Crop,AgronFeat,Pedon_ID,Hor_sequ,hor_ID,Comp_layer,hor_desg,hor_top,hor_bottom,hor_thick,Moist,AggStab,Bgluc,Pom_C,Pom_N,Pom_S,POX_C,CaCarb,Ca_amextr,CEC_ph7,Mg_amextr,K_amextr,Na_extr,Tot_C,Tot_N,Tot_S,CEC_NH4OAc,Mehlich_P,Est_totOC,ph_h20,ph_Cacl2,EC_test,Clay,Sand,Silt,CF_labvol,Sum_bases,BS_NH4OAc,BS_sumBase,Eff_CEC,CEC_sumcation,extr_acid,sand_coarse,sand_fine,sand_medium,sand_vfine,sand_vcoarse,silt_fine,BD_core_fld,FM_core,BD_recon13,BD_recon_moist,BD_compcav,FM_compcav,FM_clod,BD_clod_13,surf_stab,25_stab,Total.C,Total.N,BD_other
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057009,07N03814,4,S07ID057009-4,MF4-B-4,none,Threebear,Mature Forest,MF,4,B,MF4,,,MF4-B,4,MF4-B-4,3,Bw2,23,40,17,,,,,,,,,4.76,15.43,1.36,0.76,0.08,1.1,0.08,0,60.85,,1.1,6.04,5.3,,8.72,16.4,74.9,0.99,7.1,46,26,,27.2,20.1350436,1.49,2.94,2.2,8.45,1.38,42.04,,,,,,,,,,,,,0.851613767
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057010,,1,S07ID057010-1,,none,Threebear,Mature Forest,MF,4,C,MF4,,,MF4-C,1,MF4-C-1,1,O,0,1.7,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3,1.0808,0.131967534
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057010,07N03815,2,S07ID057010-2,MF4-C-2,none,Threebear,Mature Forest,MF,4,C,MF4,,,MF4-C,2,MF4-C-2,1,A,1,5,4,,85,,,,,,,14.28,32.99,1.3,0.93,0.07,10.81,0.39,0.03,55.42,,10.81,5.54,4.91,,10.16,12.4,77.4,1,16.6,50,29,,56.5,39.9276306,0.51,2.12,1.1,8.6,0.15,45.85,,,,,,,,,,,,,0.486408702
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057010,07N03816,3,S07ID057010-3,MF4-C-3,none,Threebear,Mature Forest,MF,4,C,MF4,,,MF4-C,3,MF4-C-3,3,Bw1,5,18,13,,89,,,,,,,5.14,20.88,0.69,0.64,0.02,3.59,0.19,0.01,59.2,,3.59,5.86,5.07,,9.43,15.7,74.9,0.99,6.4,31,18,,36.4,30.0439126,1.68,3.14,1.96,8.51,0.37,43.82,,,,,,,,,,,,,0.689354442
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057010,07N03817,4,S07ID057010-4,MF4-C-4,none,Threebear,Mature Forest,MF,4,C,MF4,,,MF4-C,4,MF4-C-4,3,Bw2,18,31,13,,,,,,,,,3.66,17.08,0.74,0.42,0.05,3.44,0.14,0.01,59.14,,3.44,5.71,4.97,,7.54,17.1,75.4,0.99,4.8,28,15,,32.5,27.6784711,2.51,2.66,2.31,8.91,0.71,43.59,,,,,,,,,,,,,0.649491889
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057010,07N03818,5,S07ID057010-5,MF4-C-5,none,Threebear,Mature Forest,MF,4,C,MF4,,,MF4-C,5,MF4-C-5,3,2Bw,31,42,11,,,,,,,,,3.95,8.25,1.27,0.29,0.08,0.42,0.06,0,63.86,,0.42,5.47,4.62,,13.11,13.7,73.2,0.99,5.6,67,37,,15.3,9.7474465,1.36,3.11,2.33,5.96,0.91,38.55,,,,,,,,,,,,,1.407585394
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057011,,1,S07ID057011-1,,none,Threebear,Mature Forest,MF,4,D,MF4,,,MF4-D,1,MF4-D-1,1,O,0,2.075,2.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7,1.0811,0.097182096
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057011,07N03819,2,S07ID057011-2,MF4-D-2,none,Threebear,Mature Forest,MF,4,D,MF4,,,MF4-D,2,MF4-D-2,1,A,2,11,9,,71,,,,,,,12.83,20.94,0.99,0.58,0.02,3.16,0.16,0.01,57.88,,3.16,6.32,5.78,,9.77,16,74.2,0.99,14.4,69,41,,35.5,21.0939355,2.64,2.62,2.55,6.89,1.29,44.24,,,,,,,,,,,,,0.669073581
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057011,07N03820,3,S07ID057011-3,MF4-D-3,none,Threebear,Mature Forest,MF,4,D,MF4,,,MF4-D,3,MF4-D-3,3,Bw,11,30,19,,47,,,,,,,7.88,15.63,1,0.83,0.02,1.53,0.12,0.01,58.59,,1.53,6.39,5.79,,8.51,18,73.5,0.99,9.7,62,35,,28,18.3172051,2.76,3.27,2.81,8.33,0.77,43.46,,,,,,,,,,,,,0.808898544
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057011,07N03821,4,S07ID057011-4,MF4-D-4,none,Threebear,Mature Forest,MF,4,D,MF4,,,MF4-D,4,MF4-D-4,4,2EB,30,40,10,,,,,,,,,4.5,7.79,1.37,0.38,0.05,0.33,0.05,0,58.4,,0.33,6.04,5.36,,11.86,13.9,74.2,1,6.3,81,53,,12,5.7164854,1.81,3.08,2.24,6.13,0.72,38.29,,,,,,,,,,,,,1.377356095
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057012,,1,S07ID057012-1,,none,Threebear,Mature Forest,MF,4,E,MF4,,,MF4-E,1,MF4-E-1,1,O,0,3.125,3.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,1.0316,0.128446669
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057012,07N03822,2,S07ID057012-2,MF4-E-2,none,Threebear,Mature Forest,MF,4,E,MF4,,,MF4-E,2,MF4-E-2,1,A,3,18,15,,84,,,,,,,12.55,19.32,1.03,0.89,0,2.75,0.17,0,56.57,,2.75,6.49,6.03,,10.91,17.2,71.9,1,14.4,75,44,,32.8,18.4150552,2.91,3,3.03,7.27,0.95,41.75,,,,,,,,,,,,,0.856360963
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057012,07N03823,3,S07ID057012-3,MF4-E-3,none,Threebear,Mature Forest,MF,4,E,MF4,,,MF4-E,3,MF4-E-3,3,Bw1,18,30,12,,68,,,,,,,6.99,15.7,1.13,0.66,0.02,1.34,0.12,0,56.62,,1.34,6.3,5.7,,9.01,17.7,73.3,0.99,8.8,56,33,,26.9,18.0744425,3.04,3.07,3.03,7.47,1.11,42.48,,,,,,,,,,,,,0.82867036
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057012,07N03824,4,S07ID057012-4,MF4-E-4,none,Threebear,Mature Forest,MF,4,E,MF4,,,MF4-E,4,MF4-E-4,3,Bw2,30,40,10,,,,,,,,,4.15,13.61,1.18,0.67,0.07,0.98,0.07,0,58.35,,0.98,5.8,5.07,,10.13,19.4,70.5,1,6.2,46,26,,23.6,17.421339,2.56,4.31,3.25,8.28,0.92,40.84,,,,,,,,,,,,,0.965504806
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057013,,1,S07ID057013-1,,none,Threebear,Mature Forest,MF,4,F,MF4,,,MF4-F,1,MF4-F-1,1,O,0,2.375,2.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,1.0492,0.144884236
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057013,07N03825,2,S07ID057013-2,MF4-F-2,none,Threebear,Mature Forest,MF,4,F,MF4,,,MF4-F,2,MF4-F-2,1,A,2,11,9,,83,,,,,,,9.91,19.84,0.89,0.94,0,2.43,0.17,0.01,56.2,,2.43,5.87,5.69,,8.32,17.4,74.3,0.99,11.7,59,35,,33.1,21.4100173,2.65,3.17,2.56,7.7,1.19,42.93,,,,,,,,,,,,,0.725782779
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057013,07N03826,3,S07ID057013-3,MF4-F-3,none,Threebear,Mature Forest,MF,4,F,MF4,,,MF4-F,3,MF4-F-3,3,Bw1,11,28,17,,56,,,,,,,5.43,14.06,0.91,0.98,0,1.29,0.1,0,61,,1.29,5.96,5.55,,7.55,19.3,73.2,1,7.3,52,29,,24.8,17.5372749,2.53,3.71,3.68,8.41,0.97,41.74,,,,,,,,,,,,,0.78281903
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057013,07N03827,4,S07ID057013-4,MF4-F-4,none,Threebear,Mature Forest,MF,4,F,MF4,,,MF4-F,4,MF4-F-4,3,Bw2,28,43,15,,,,,,,,,2.2,12.06,1.25,0.86,0,0.99,0.08,0,59.36,,0.99,5.85,5.05,,6.99,19.1,73.9,0.99,4.3,36,19,,22.4,18.1411548,2.59,3.99,3.39,8.52,0.58,45.57,,,,,,,,,,,,,0.891123265
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057014,,1,S07ID057014-1,,none,Threebear,Mature Forest,MF,4,G,MF4,,,MF4-G,1,MF4-G-1,1,O,0,3.025,3.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6,0.69128,0.436371578
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057014,07N03828,2,S07ID057014-2,MF4-G-2,none,Threebear,Mature Forest,MF,4,G,MF4,,,MF4-G,2,MF4-G-2,1,A,6,8,2,,92,,,,,,,18.66,29.75,1.19,0.76,0.09,6.13,0.33,0.02,58.49,,6.13,5.8,5.47,,12.62,13.2,74.2,1,20.8,70,43,,48,27.1714349,1.69,2.5,1.76,6.43,0.75,47.17,,,,,,,,,,,,,0.651068577
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057014,07N03829,3,S07ID057014-3,MF4-G-3,none,Threebear,Mature Forest,MF,4,G,MF4,,,MF4-G,3,MF4-G-3,3,Bw,8,27,19,,82,,,,,,,10.88,19.36,0.75,0.6,0.1,2.23,0.15,0.01,59.9,,2.23,6.23,5.69,,7.58,17.6,74.8,0.99,12.3,63,37,,33.2,20.8593609,2.75,2.97,2.64,8.42,0.77,46.34,,,,,,,,,,,,,0.678320069
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057014,07N03830,4,S07ID057014-4,MF4-G-4,none,Threebear,Mature Forest,MF,4,G,MF4,,,MF4-G,4,MF4-G-4,4,2EB,27,40,13,,,,,,,,,7.41,13.15,1.5,0.78,0.07,1.02,0.08,0,57.64,,1.02,6.48,5.79,,8.24,17.3,74.5,1,9.8,74,43,,22.7,12.8925562,1.4,3.82,3.16,8.38,0.46,43.99,,,,,,,,,,,,,0.799541959
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057015,,1,S07ID057015-1,,none,Threebear,Mature Forest,MF,4,H,MF4,,,MF4-H,1,MF4-H-1,1,O,0,9.25,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,0.79757,0.159030296
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057015,07N03831,2,S07ID057015-2,MF4-H-2,none,Threebear,Mature Forest,MF,4,H,MF4,,,MF4-H,2,MF4-H-2,1,A,9,18,9,,89,,,,,,,18.16,25.22,1.31,1.28,0.07,4.34,0.23,0.01,59.54,,4.34,6.38,5.98,,10.64,15.5,73.9,0.99,20.9,83,50,,41.9,21.0093137,2.72,2.82,2.51,6.59,0.88,46.19,,,,,,,,,,,,,0.752211001
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057015,07N03832,3,S07ID057015-3,MF4-H-3,none,Threebear,Mature Forest,MF,4,H,MF4,,,MF4-H,3,MF4-H-3,3,Bw,18,40,22,,52,,,,,,,9.4,16.33,1.17,1.29,0.05,1.72,0.12,0,58.18,,1.72,6.56,6.03,,8.71,18.2,73.1,1,11.9,73,42,,28.3,16.4028275,3.13,3.56,2.75,7.86,0.75,45.02,,,,,,,,,,,,,0.67990941
ID_Threebear,Dynamic Soil Properties,I2007USID109,not recorded,not recorded,S07ID057015,07N03833,4,S07ID057015-4,MF4-H-4,none,Threebear,Mature Forest,MF,4,H,MF4,,,MF4-H,4,MF4-H-4,3,Bw/2E,40,50,10,,,,,,,,,6.18,14.79,1.72,1.23,0,1.25,0.09,0,59.56,,1.25,6.16,5.47,,7.87,16.9,75.2,0.99,9.1,61,36,,25.3,16.1861533,1.52,3.53,2.41,8.41,1.12,45.86,,,,,,,,,,,,,1.010947038
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057035,,1,S07ID057035-1,,none,Threebear,Mature Forest,MF,5,A,MF5,,,MF5-A,1,MF5-A-1,1,O,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,0.63169,0.273194765
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057035,07N03890,2,S07ID057035-2,MF5-A-2,none,Threebear,Mature Forest,MF,5,A,MF5,,,MF5-A,2,MF5-A-2,1,A,6,11,5,,88,,,,,,,24.91,34.52,1.82,1.45,0,8.38,0.36,0.02,58.78,,8.38,6.59,6.03,,15.83,17.1,67.1,0.99,28.1,81,50,,55.7,27.5545215,0.71,5.43,1.52,9.2,0.28,41.62,,,,,,,,,,,,,0.630623907
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057035,07N03891,3,S07ID057035-3,MF5-A-3,none,Threebear,Mature Forest,MF,5,A,MF5,,,MF5-A,3,MF5-A-3,3,Bw1,11,20,9,,95,,,,,,,12.23,26.23,1.47,1.55,0,4.5,0.22,0.01,62.12,,4.5,6.42,5.72,,13.93,20.4,65.7,1,15.3,58,34,,44.6,29.3231576,1.53,6.39,2.12,9.93,0.51,40.05,,,,,,,,,,,,,0.620405465
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057035,07N03948,4,S07ID057035-4,MF5-A-4,none,Threebear,Mature Forest,MF,5,A,MF5,,,MF5-A,4,MF5-A-4,3,Bw2,20,30,10,,,,,,,,,8.83,21.16,1.23,1.34,0.05,2.59,0.18,0.01,54.35,,2.59,6.36,5.73,,12.27,20,67.7,0.99,11.3,53,30,,37.1,25.7946732,1.31,6.19,1.89,9.66,0.94,44.13,,,,,,,,,,,,,0.721318191
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057035,07N03949,5,S07ID057035-5,MF5-A-5,none,Threebear,Mature Forest,MF,5,A,MF5,,,MF5-A,5,MF5-A-5,3,Bw3,30,46,16,,,,,,,,,9.83,21.42,1.46,1.37,0.02,2.46,0.19,0.01,56.6,,2.46,6.46,5.79,,14.22,20.1,65.7,1,12.7,59,35,,36.5,23.824615,0.9,6.67,1.56,10.7,0.25,42.13,,,,,,,,,,,,,0.642406594
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057036,,1,S07ID057036-1,,none,Threebear,Mature Forest,MF,5,B,MF5,,,MF5-B,1,MF5-B-1,1,O,0,14.875,14.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2,0.65116,0.160271732
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057036,07N03892,2,S07ID057036-2,MF5-B-2,none,Threebear,Mature Forest,MF,5,B,MF5,,,MF5-B,2,MF5-B-2,1,A,15,19,4,,77,,,,,,,10.47,28.84,1.04,0.86,0,5.91,0.27,0.02,58.33,,5.91,5.84,5.14,,13.77,18.4,67.8,0.98,12.4,43,19,,65.4,52.9793984,1.46,5.72,1.36,9.41,0.4,41.64,,,,,,,,,,,,,0.795712059
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057036,07N03893,3,S07ID057036-3,MF5-B-3,none,Threebear,Mature Forest,MF,5,B,MF5,,,MF5-B,3,MF5-B-3,3,Bw1,19,31,12,,85,,,,,,,10.82,24.47,0.95,0.75,0.02,3.27,0.15,0.01,59.37,,3.27,6.27,5.51,,11.42,20.2,68.4,0.99,12.4,51,30,,41.2,28.7531609,1.15,5.99,1.51,10.69,0.75,42.27,,,,,,,,,,,,,0.660139808
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057036,07N03894,4,S07ID057036-4,MF5-B-4,none,Threebear,Mature Forest,MF,5,B,MF5,,,MF5-B,4,MF5-B-4,3,Bw2,31,43,12,,,,,,,,,12.84,22.7,1.23,0.71,0.02,2.38,0.14,0.01,58.27,,2.38,6.09,5.86,,11.72,19.6,68.7,1,14.7,65,38,,38.9,24.2329396,1.34,5.21,1.69,10.33,1.14,43.33,,,,,,,,,,,,,0.706135913
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057036,07N03895,5,S07ID057036-5,MF5-B-5,none,Threebear,Mature Forest,MF,5,B,MF5,,,MF5-B,5,MF5-B-5,3,Bw3,43,55,12,,,,,,,,,9.57,21.76,1.52,0.92,0.02,1.61,0.13,0.01,59.41,,1.61,6.5,5.8,,13.69,19,67.3,1,12,55,32,,37.1,25.1010516,0.82,5.55,1.53,10.62,0.65,40.34,,,,,,,,,,,,,0.730411297
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057037,,1,S07ID057037-1,,none,Threebear,Mature Forest,MF,5,C,MF5,,,MF5-C,1,MF5-C-1,1,O,0,8.25,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,0.57133,0.232892232
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057037,07N03896,2,S07ID057037-2,MF5-C-2,none,Threebear,Mature Forest,MF,5,C,MF5,,,MF5-C,2,MF5-C-2,1,A,8,16,8,,82,,,,,,,17.91,36.28,1.54,0.8,0,10.93,0.38,0.03,58.77,,10.93,5.93,5.32,,12.74,15.7,71.6,1,20.2,56,28,,71.6,51.3850174,1.2,4.29,1.06,8.11,1,44.56,,,,,,,,,,,,,0.500848939
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057037,07N03897,3,S07ID057037-3,MF5-C-3,none,Threebear,Mature Forest,MF,5,C,MF5,,,MF5-C,3,MF5-C-3,3,Bw1,16,38,22,,84,,,,,,,9.16,27.72,0.86,0.77,0,5.23,0.27,0.02,58.53,,5.23,5.99,5.27,,9.52,18.8,71.7,0.98,10.9,39,19,,56.1,45.2352566,1.16,5.35,1.57,10.25,0.36,44.78,,,,,,,,,,,,,0.659306881
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057037,07N03898,4,S07ID057037-4,MF5-C-4,none,Threebear,Mature Forest,MF,5,C,MF5,,,MF5-C,4,MF5-C-4,4,2BE,38,48,10,,,,,,,,,5.52,11.82,1.05,0.64,0,0.92,0.07,0,59.47,,0.92,6.12,5.42,,13.43,25.2,61.4,1,7.2,61,35,,20.5,13.3170669,1.01,9.82,1.83,11.8,0.84,35.74,,,,,,,,,,,,,1.308743682
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057038,,1,S07ID057038-1,,none,Threebear,Mature Forest,MF,5,D,MF5,,,MF5-D,1,MF5-D-1,1,O,0,7.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,0.62601,0.213742023
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057038,07N03899,2,S07ID057038-2,MF5-D-2,none,Threebear,Mature Forest,MF,5,D,MF5,,,MF5-D,2,MF5-D-2,1,A,8,15,7,,88,,,,,,,19.54,32.89,2.29,0.81,0,7.02,0.33,0.02,59.63,,7.02,6.27,5.7,,15.11,18.1,66.8,0.99,22.6,69,37,,61.7,39.1142527,1.38,5.21,2.17,8.81,0.54,41.8,,,,,,,,,,,,,0.561300112
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057038,07N03900,3,S07ID057038-3,MF5-D-3,none,Threebear,Mature Forest,MF,5,D,MF5,,,MF5-D,3,MF5-D-3,3,BA,15,24,9,,98,,,,,,,13.84,18.29,1.89,0.76,0.03,3.16,0.21,0.01,59.87,,3.16,6.57,5.99,,13.23,19.3,67.5,1,16.5,90,39,,41.9,25.4356007,2.08,5.96,2.02,8.32,0.87,42.51,,,,,,,,,,,,,0.737503851
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057038,07N03901,4,S07ID057038-4,MF5-D-4,none,Threebear,Mature Forest,MF,5,D,MF5,,,MF5-D,4,MF5-D-4,3,Bw,24,46,22,,,,,,,,,7.56,17.7,1.49,0.77,0,1.86,0.11,0.01,60.89,,1.86,6.13,5.82,,9.59,20.4,70,1,9.9,56,29,,34.2,24.253801,2.38,5.5,1.98,9.41,1.09,43.15,,,,,,,,,,,,,0.640435399
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057039,,1,S07ID057039-1,,none,Threebear,Mature Forest,MF,5,E,MF5,,,MF5-E,1,MF5-E-1,1,O,0,5.75,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3,0.78169,0.230440365
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057039,07N03902,2,S07ID057039-2,MF5-E-2,none,Threebear,Mature Forest,MF,5,E,MF5,,,MF5-E,2,MF5-E-2,1,A,6,12,6,,100,,,,,,,14.8,29.36,1.21,0.63,0,5.56,0.26,0.02,59.86,,5.56,6.33,5.64,,11.94,14.8,73.3,1,16.6,56,27,,61.3,44.6886296,0.62,3.65,1.95,8.2,0.37,46.87,,,,,,,,,,,,,0.57516894
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057039,07N03903,3,S07ID057039-3,MF5-E-3,none,Threebear,Mature Forest,MF,5,E,MF5,,,MF5-E,3,MF5-E-3,3,Bw1,12,29,17,,94,,,,,,,6.86,21.55,1.11,0.52,0,2.44,0.15,0.01,61.13,,2.44,6.14,5.54,,8.01,17.1,74.9,1,8.5,39,18,,47.6,39.1301085,1.13,4.46,1.59,9.39,0.55,48.63,,,,,,,,,,,,,0.623336257
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057039,07N03904,4,S07ID057039-4,MF5-E-4,none,Threebear,Mature Forest,MF,5,E,MF5,,,MF5-E,4,MF5-E-4,3,Bw2,29,46,17,,,,,,,,,4.35,19.24,0.93,0.69,0,1.7,0.11,0.01,60.75,,1.7,5.9,5.54,,6.14,18.4,75.5,1,5.9,31,17,,34.8,28.8600497,0.5,5.16,0.86,11.36,0.44,46.86,,,,,,,,,,,,,0.604806439
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057040,,1,S07ID057040-1,,none,Threebear,Mature Forest,MF,5,F,MF5,,,MF5-F,1,MF5-F-1,1,O,0,10.625,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,0.56914,0.197592131
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057040,07N03905,2,S07ID057040-2,MF5-F-2,none,Threebear,Mature Forest,MF,5,F,MF5,,,MF5-F,2,MF5-F-2,1,A,11,18,7,,95,,,,,,,1.66,27.36,0.38,0.23,0,3.97,0.17,0.01,60.94,,3.97,5.36,4.56,,7.98,17.7,74.3,0.99,2.3,8,3,7.3,66.9,64.633034,1.51,4.68,1.5,9.5,0.51,47.6,,,,,,,,,,,,,0.355046782
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057040,07N03906,3,S07ID057040-3,MF5-F-3,none,Threebear,Mature Forest,MF,5,F,MF5,,,MF5-F,3,MF5-F-3,3,Bw1,18,33,15,,87,,,,,,,1.91,19.75,0.44,0.36,0,2.04,0.09,0.01,57.8,,2.04,5.73,5.22,,8.7,17.7,73.6,0.99,2.7,14,6,,48.4,45.6793103,1.23,4.41,1.82,9.85,0.46,47.71,,,,,,,,,,,,,0.71924693
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057040,07N03907,4,S07ID057040-4,MF5-F-4,none,Threebear,Mature Forest,MF,5,F,MF5,,,MF5-F,4,MF5-F-4,3,Bw2,33,50,17,,,,,,,,,9.86,19.48,2.15,1.33,0,1.63,0.13,0.01,60.5,,1.63,6,5.28,,14.07,16,69.9,1,13.3,68,26,,51.1,37.8364682,0.73,4.26,1.16,9.55,0.21,45.03,,,,,,,,,,,,,0.746152075
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057041,,1,S07ID057041-1,,none,Threebear,Mature Forest,MF,5,G,MF5,,,MF5-G,1,MF5-G-1,1,O,0,4.75,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4,0.73503,0.332650584
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057041,07N03908,2,S07ID057041-2,MF5-G-2,none,Threebear,Mature Forest,MF,5,G,MF5,,,MF5-G,2,MF5-G-2,1,A,5,9,4,,101,,,,,,,11.92,26.67,1.31,0.46,0,6.05,0.28,0.02,57.8,,6.05,6,5.38,,12.26,20.8,66.9,0.99,13.7,51,27,,51.3,37.6426115,1.73,7.7,1.99,9.02,0.43,42.41,,,,,,,,,,,,,0.645338069
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057041,07N03909,3,S07ID057041-3,MF5-G-3,none,Threebear,Mature Forest,MF,5,G,MF5,,,MF5-G,3,MF5-G-3,3,Bw,9,24,15,,98,,,,,,,5.1,19.17,0.65,0.4,0,2.87,0.18,0.01,59.45,,2.87,6.03,5.36,,8.85,22.5,68.7,0.98,6.1,32,13,,46.6,40.456894,2,7.34,2.26,9.82,1.09,42.63,,,,,,,,,,,,,0.753987242
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057041,07N03910,4,S07ID057041-4,MF5-G-4,none,Threebear,Mature Forest,MF,5,G,MF5,,,MF5-G,4,MF5-G-4,4,2EB,24,45,21,,,,,,,,,4.44,9.59,0.91,0.37,0,0.51,0.06,0,59.59,,0.51,5.94,5.12,,8.43,35.5,56.1,0.99,5.7,59,32,,17.7,12.0234907,0.92,15.72,3.7,14.59,0.64,32.38,,,,,,,,,,,,,1.003678667
ID_Threebear,Dynamic Soil Properties,I2007USID110,not recorded,not recorded,S07ID057042,,1,S07ID057042-1,,none,Threebear,Mature Forest,MF,5,H,MF5,,,MF5-H,1,MF5-H-1,1,O,0,5.75,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8,0.88055,0.247844996
